NAME,SEX,DOB,AGE,HEIGHT,WEIGHT,BMI,AVATAR,AVATAR_ID,REGION
邱泽,Male,1981-10-14,39.0,1.76,63.0,20.34,https://image.ijq.tv/201409/20/16-32-19-40-12.jpg,16-32-19-40-12.jpg,Taiwan
邱淑贞,Female,1968-5-16,52.0,1.65,48.0,17.63,https://image.ijq.tv/201510/16/17-16-13-70-14.png,17-16-13-70-14.png,HongKong
邱爽,Male,1990-1-26,30.0,1.75,62.0,20.24,https://image.ijq.tv/201507/20/16-43-52-21-11.jpg,16-43-52-21-11.jpg,ChinaMainland
邱爽,Male,1990-1-26,30.0,1.75,62.0,20.24,https://image.ijq.tv/201507/20/16-43-52-21-11.jpg,16-43-52-21-11.jpg,ChinaMainland
邱箫婵,Female,1990-8-26,30.0,1.68,54.0,19.13,https://image.ijq.tv/201507/29/15-23-40-72-8.jpg,15-23-40-72-8.jpg,ChinaMainland
邱虹凯,Male,1997-1-6,24.0,1.85,63.0,18.41,https://image.ijq.tv/201909/23/09-54-10-50-47.png,09-54-10-50-47.png,ChinaMainland
邱赫南,Male,1997-2-4,23.0,1.81,65.0,19.84,https://image.ijq.tv/201710/10/11-32-35-13-26.jpg,11-32-35-13-26.jpg,ChinaMainland
邱路晴,Female,1991-7-28,29.0,1.65,45.0,16.53,https://image.ijq.tv/201909/27/11-57-03-88-47.png,11-57-03-88-47.png,ChinaMainland
邱震瀚,Male,1993-7-6,27.0,1.76,70.0,22.6,https://image.ijq.tv/201904/10/17-51-14-91-47.png,17-51-14-91-47.png,Taiwan
邵伟桐,Male,1991-12-14,29.0,1.83,65.0,19.41,https://image.ijq.tv/201712/11/16-27-18-42-39.jpg,16-27-18-42-39.jpg,ChinaMainland
邵传勇,Male,1969-4-13,51.0,1.83,70.0,20.9,https://image.ijq.tv/201504/29/11-49-49-81-14.png,11-49-49-81-14.png,ChinaMainland
邵佳一,Male,1980-4-10,40.0,1.88,78.0,22.07,https://www.ijq.tv/file/upload/202010/10/16-28-02-93-65.png,16-28-02-93-65.png,ChinaMainland
邵兵,Male,1968-2-15,52.0,1.84,79.0,23.33,https://image.ijq.tv/201607/15/17-55-38-98-28.jpg,17-55-38-98-28.jpg,ChinaMainland
邵夏,Female,1995-11-1,25.0,1.67,45.0,16.14,https://image.ijq.tv/201909/27/14-35-45-86-47.png,14-35-45-86-47.png,ChinaMainland
邵如一,Male,1994-1-1,27.0,1.82,60.0,18.11,https://image.ijq.tv/201710/21/16-04-07-93-19.jpg,16-04-07-93-19.jpg,ChinaMainland
邵峰,Male,1968-8-16,52.0,1.68,69.0,24.45,https://image.ijq.tv/201503/03/15-05-32-98-11.jpg,15-05-32-98-11.jpg,ChinaMainland
邵峰,Male,1968-8-16,52.0,1.68,69.0,24.45,https://image.ijq.tv/201503/03/15-05-32-98-11.jpg,15-05-32-98-11.jpg,ChinaMainland
邵峰,Male,1970-4-18,50.0,1.82,72.0,21.74,https://image.ijq.tv/201506/19/14-29-58-60-10.jpg,14-29-58-60-10.jpg,ChinaMainland
邵峰,Male,1970-4-18,50.0,1.82,72.0,21.74,https://image.ijq.tv/201506/19/14-29-58-60-10.jpg,14-29-58-60-10.jpg,ChinaMainland
邵庄,Male,1987-3-29,33.0,1.8,65.0,20.06,https://image.ijq.tv/201911/15/17-24-11-54-47.png,17-24-11-54-47.png,ChinaMainland
邵思涵,Male,1989-10-16,31.0,1.61,45.0,17.36,https://image.ijq.tv/201601/15/14-50-00-39-12.jpg,14-50-00-39-12.jpg,ChinaMainland
邵明明,Male,1997-10-25,23.0,1.82,65.0,19.62,https://image.ijq.tv/201711/09/15-13-04-47-39.jpg,15-13-04-47-39.jpg,ChinaMainland
邵桐,Male,1976-11-30,44.0,1.8,75.0,23.15,https://image.ijq.tv/201907/18/11-55-20-88-47.png,11-55-20-88-47.png,ChinaMainland
邵汶,Male,1985-5-2,35.0,1.8,68.0,20.99,https://image.ijq.tv/201501/27/11-21-03-64-14.jpg,11-21-03-64-14.jpg,ChinaMainland
邵美琪,Female,1965-2-27,55.0,1.67,45.0,16.14,https://image.ijq.tv/201503/10/10-38-54-74-11.jpg,10-38-54-74-11.jpg,HongKong
邵芸,Female,1994-3-3,26.0,1.68,45.0,15.94,https://image.ijq.tv/201803/13/10-51-56-83-26.jpg,10-51-56-83-26.jpg,ChinaMainland
邵路雅,Female,1988-3-22,32.0,1.66,49.0,17.78,https://image.ijq.tv/201503/31/15-23-50-56-8.jpg,15-23-50-56-8.jpg,ChinaMainland
邵雨薇,Female,1989-9-21,31.0,1.67,40.0,14.34,https://image.ijq.tv/201707/08/16-34-37-64-19.jpg,16-34-37-64-19.jpg,ChinaMainland
邵雪聪,Female,1996-8-28,24.0,1.65,45.0,16.53,https://image.ijq.tv/201708/26/14-17-09-56-19.jpg,14-17-09-56-19.jpg,ChinaMainland
邹俊百,Male,1983-2-3,37.0,1.78,63.0,19.88,https://image.ijq.tv/201512/16/15-01-36-30-10.jpg,15-01-36-30-10.jpg,ChinaMainland
邹元清,Female,1998-1-1,23.0,1.68,43.0,15.24,https://image.ijq.tv/201709/21/10-56-53-95-26.jpg,10-56-53-95-26.jpg,ChinaMainland
邹兆龙,Male,1967-8-11,53.0,1.8,70.0,21.6,https://image.ijq.tv/201503/24/16-27-42-35-10.jpg,16-27-42-35-10.jpg,HongKong
邹市明,Male,1981-5-18,39.0,1.62,48.0,18.29,https://image.ijq.tv/201508/20/16-10-12-33-14.png,16-10-12-33-14.png,ChinaMainland
邹廷威,Male,1984-6-19,36.0,1.83,72.0,21.5,https://image.ijq.tv/201412/31/14-50-10-90-10.jpg,14-50-10-90-10.jpg,ChinaMainland
邹承恩,Male,1980-11-4,40.0,1.8,70.0,21.6,https://image.ijq.tv/201706/05/11-20-11-10-10.jpg,11-20-11-10-10.jpg,ChinaMainland
邹新宇,Female,1992-3-21,28.0,1.65,44.0,16.16,https://image.ijq.tv/201708/04/09-45-11-61-26.jpg,09-45-11-61-26.jpg,ChinaMainland
邹杨,Female,1991-12-30,29.0,1.7,46.0,15.92,https://image.ijq.tv/201507/10/15-27-47-27-7.jpg,15-27-47-27-7.jpg,ChinaMainland
邹正,Male,1988-2-7,32.0,1.78,70.0,22.09,https://www.ijq.tv/file/upload/202011/14/18-40-25-14-68.png,18-40-25-14-68.png,ChinaMainland
郄路通,Female,1995-11-16,25.0,1.65,45.0,16.53,https://image.ijq.tv/201908/27/15-43-23-78-47.png,15-43-23-78-47.png,ChinaMainland
郎峰,Male,1983-9-27,37.0,1.79,67.0,20.91,https://image.ijq.tv/201904/10/16-43-53-24-47.png,16-43-53-24-47.png,ChinaMainland
郎月婷,Female,1985-6-6,35.0,1.63,55.0,20.7,https://image.ijq.tv/201609/22/09-17-04-60-29.jpg,09-17-04-60-29.jpg,ChinaMainland
郑业成,Male,1993-8-26,27.0,1.8,67.0,20.68,https://image.ijq.tv/201607/21/17-18-52-14-19.png,17-18-52-14-19.png,ChinaMainland
郑丞丞,Female,1998-11-12,22.0,1.7,45.0,15.57,https://image.ijq.tv/201802/05/15-38-30-20-39.jpg,15-38-30-20-39.jpg,ChinaMainland
郑中基,Male,1972-3-9,48.0,1.75,64.0,20.9,https://image.ijq.tv/201411/29/17-35-02-68-12.jpg,17-35-02-68-12.jpg,ChinaMainland
郑丹蕾,Female,1994-3-17,26.0,1.67,48.0,17.21,https://image.ijq.tv/201504/20/13-37-45-31-8.jpg,13-37-45-31-8.jpg,ChinaMainland
郑伊人,Female,1988-3-29,32.0,1.67,49.0,17.57,https://image.ijq.tv/201504/07/17-08-29-88-14.png,17-08-29-88-14.png,ChinaMainland
郑伊健,Male,1967-10-4,53.0,1.79,65.0,20.29,https://image.ijq.tv/201406/23/17-28-22-44-10.jpg,17-28-22-44-10.jpg,HongKong
郑伊鸣,Male,1993-4-20,27.0,1.83,65.0,19.41,https://image.ijq.tv/201803/05/16-04-43-96-39.jpg,16-04-43-96-39.jpg,ChinaMainland
郑伟,Male,2000-12-18,20.0,1.71,65.0,22.23,https://image.ijq.tv/201711/25/15-56-32-82-10.jpg,15-56-32-82-10.jpg,ChinaMainland
郑佩佩,Female,1946-1-6,75.0,1.62,50.0,19.05,https://image.ijq.tv/201504/28/15-47-08-74-12.jpg,15-47-08-74-12.jpg,US
郑佳雪,Female,1990-5-4,30.0,1.68,50.0,17.72,https://image.ijq.tv/201506/12/15-53-36-61-8.jpg,15-53-36-61-8.jpg,ChinaMainland
郑俊浩,Female,1970-10-1,50.0,1.81,69.0,21.06,https://image.ijq.tv/201510/14/10-59-53-35-14.png,10-59-53-35-14.png,Korea
郑允浩,Male,1986-2-6,34.0,1.84,65.0,19.2,https://image.ijq.tv/201507/15/17-06-38-74-13.jpg,17-06-38-74-13.jpg,Korea
郑元畅,Male,1982-6-19,38.0,1.88,76.0,21.5,https://image.ijq.tv/201605/06/15-43-10-82-23.jpg,15-43-10-82-23.jpg,Taiwan
郑凯,Male,1986-3-11,34.0,1.81,78.0,23.81,https://image.ijq.tv/201412/03/13-54-13-97-8.jpg,13-54-13-97-8.jpg,ChinaMainland
郑则仕,Male,1951-5-22,69.0,1.76,102.0,32.93,https://image.ijq.tv/201502/12/16-42-45-93-10.jpg,16-42-45-93-10.jpg,ChinaMainland
郑博彰,Male,2005-11-14,15.0,1.76,60.0,19.37,https://image.ijq.tv/201907/23/16-59-58-82-47.png,16-59-58-82-47.png,ChinaMainland
郑合惠子,Female,1994-9-16,26.0,1.64,40.0,14.87,https://image.ijq.tv/201604/06/16-47-39-18-24.png,16-47-39-18-24.png,ChinaMainland
郑嘉颖,Male,1970-8-15,50.0,1.78,63.0,19.88,https://image.ijq.tv/201407/26/15-31-05-45-10.jpg,15-31-05-45-10.jpg,US
郑国霖,Male,1976-5-27,44.0,1.76,65.0,20.98,https://image.ijq.tv/201501/21/15-57-39-86-10.jpg,15-57-39-86-10.jpg,ChinaMainland
郑奇,Male,1984-8-4,36.0,1.83,75.0,22.4,https://image.ijq.tv/201710/18/13-32-31-96-26.jpg,13-32-31-96-26.jpg,ChinaMainland
郑好,Male,1998-08-16,22.0,1.78,60.0,18.94,https://image.ijq.tv/201711/17/11-51-40-44-26.jpg,11-51-40-44-26.jpg,ChinaMainland
郑妙,Female,1996-4-2,24.0,1.65,45.0,16.53,https://image.ijq.tv/201709/04/14-45-14-82-26.jpg,14-45-14-82-26.jpg,ChinaMainland
郑宜农,Female,1987-3-19,33.0,1.6,43.0,16.8,https://image.ijq.tv/201907/05/11-27-00-76-46.jpg,11-27-00-76-46.jpg,Taiwan
郑宜涵,Female,1984-1-10,37.0,1.7,49.0,16.96,https://image.ijq.tv/201504/18/16-35-22-44-12.jpg,16-35-22-44-12.jpg,ChinaMainland
郑家彬,Male,1990-3-20,30.0,1.85,75.0,21.91,https://image.ijq.tv/201505/28/16-04-16-30-14.png,16-04-16-30-14.png,ChinaMainland
郑容和,Male,1989-06-22,31.0,1.8,63.0,19.44,https://image.ijq.tv/201502/10/16-22-51-45-13.jpg,16-22-51-45-13.jpg,Korea
郑少秋,Male,1947-2-24,73.0,1.82,65.0,19.62,https://image.ijq.tv/201911/01/17-05-57-76-47.png,17-05-57-76-47.png,ChinaMainland
郑希怡,Female,1981-9-6,39.0,1.72,54.0,18.25,https://image.ijq.tv/201607/18/11-57-58-34-25.png,11-57-58-34-25.png,HongKong
郑幼珍,Female,1989-2-19,31.0,1.76,50.0,16.14,https://image.ijq.tv/201607/20/22-39-08-64-25.png,22-39-08-64-25.png,Korea
郑心潼,Female,1984-11-15,36.0,1.66,44.0,15.97,https://image.ijq.tv/201703/20/12-56-03-32-26.jpg,12-56-03-32-26.jpg,ChinaMainland
郑志龙,Male,1969-8-29,51.0,1.92,87.0,23.6,https://www.ijq.tv/file/upload/202007/20/14-40-55-64-67.jpg,14-40-55-64-67.jpg,Taiwan
郑恩彩,Female,1986-11-24,34.0,1.7,56.0,19.38,https://image.ijq.tv/201810/09/14-52-50-56-40.jpg,14-52-50-56-40.jpg,Korea
郑恺,Male,1986-4-17,34.0,1.78,65.0,20.52,https://image.ijq.tv/201609/09/15-25-48-78-19.png,15-25-48-78-19.png,ChinaMainland
郑惠成,Female,1991-4-29,29.0,1.68,48.0,17.01,https://image.ijq.tv/201811/08/18-08-53-34-40.jpg,18-08-53-34-40.jpg,Korea
郑振永,Male,1991-11-18,29.0,1.78,59.0,18.62,https://image.ijq.tv/201608/03/11-55-57-40-25.png,11-55-57-40-25.png,Korea
郑敬淏,Male,1983-8-31,37.0,1.84,73.0,21.56,https://image.ijq.tv/201603/05/10-44-44-38-20.jpg,10-44-44-38-20.jpg,Korea
郑文森,Male,1984-5-6,36.0,1.78,65.0,20.52,https://image.ijq.tv/201907/02/16-13-49-36-46.jpg,16-13-49-36-46.jpg,ChinaMainland
郑斯仁,Male,1989-6-1,31.0,1.8,69.0,21.3,https://image.ijq.tv/201807/16/16-32-12-94-10.jpg,16-32-12-94-10.jpg,ChinaMainland
郑昊,Male,1967-1-1,54.0,1.75,56.0,18.29,https://image.ijq.tv/201501/29/10-44-52-16-8.jpg,10-44-52-16-8.jpg,ChinaMainland
郑晓东,Male,1983-6-30,37.0,1.8,70.0,21.6,https://image.ijq.tv/201412/27/11-58-26-89-14.jpg,11-58-26-89-14.jpg,ChinaMainland
郑晓宁,Male,1961-11-6,59.0,1.77,73.0,23.3,https://image.ijq.tv/201503/28/10-57-07-56-10.jpg,10-57-07-56-10.jpg,ChinaMainland
郑晓甫,Male,1992-8-12,28.0,1.83,75.0,22.4,https://image.ijq.tv/201912/20/17-42-00-78-47.png,17-42-00-78-47.png,ChinaMainland
郑景文,Female,1995-1-18,25.0,1.67,45.0,16.14,https://image.ijq.tv/201907/01/16-18-31-77-47.png,16-18-31-77-47.png,ChinaMainland
郑智,Male,1980-8-20,40.0,1.8,75.0,23.15,https://www.ijq.tv/file/upload/202009/01/09-10-32-38-68.jpg,09-10-32-38-68.jpg,ChinaMainland
郑暐达,Male,1991-3-21,29.0,1.77,65.0,20.75,https://image.ijq.tv/201909/10/11-53-26-64-47.png,11-53-26-64-47.png,ChinaMainland
郑曦,Male,1984-3-19,36.0,1.81,65.0,19.84,https://image.ijq.tv/201511/11/16-39-18-36-10.jpg,16-39-18-36-10.jpg,ChinaMainland
郑柔美,Female,1984-2-23,36.0,1.67,45.0,16.14,https://image.ijq.tv/201506/23/11-31-13-10-16.png,11-31-13-10-16.png,Korea
郑水晶,Female,1994-7-25,26.0,1.65,45.0,16.53,https://image.ijq.tv/201709/01/15-24-08-25-19.jpg,15-24-08-25-19.jpg,ChinaMainland
郑海霞,Female,1967,54.0,2.0,104.0,26.0,https://www.ijq.tv/file/upload/202007/17/16-20-43-73-65.png,16-20-43-73-65.png,ChinaMainland
郑淳璟,Male,1995-5-31,25.0,1.78,60.0,18.94,https://image.ijq.tv/201709/08/11-06-59-55-26.jpg,11-06-59-55-26.jpg,ChinaMainland
郑清文,Female,1985-12-28,35.0,1.68,46.0,16.3,https://image.ijq.tv/201708/02/15-30-57-42-19.jpg,15-30-57-42-19.jpg,ChinaMainland
郑湫泓,Female,1990-11-25,30.0,1.67,47.0,16.85,https://image.ijq.tv/201509/25/14-06-28-16-16.png,14-06-28-16-16.png,ChinaMainland
郑爱利,Female,1960-8-11,60.0,1.66,47.0,17.06,https://image.ijq.tv/201506/12/16-56-47-62-16.png,16-56-47-62-16.png,Korea
郑爽,Female,1991-8-22,29.0,1.68,44.0,15.59,https://image.ijq.tv/201912/11/15-08-17-60-46.jpg,15-08-17-60-46.jpg,ChinaMainland
郑皓原,Female,1983-6-30,37.0,1.78,68.0,21.46,https://image.ijq.tv/202001/08/11-16-55-62-46.jpg,11-16-55-62-46.jpg,ChinaMainland
郑真英,Male,1991-11-18,29.0,1.78,59.0,18.62,https://image.ijq.tv/201505/13/13-30-01-19-16.jpg,13-30-01-19-16.jpg,Korea
郑礼宇,Male,1993-4-12,27.0,1.82,65.0,19.62,https://image.ijq.tv/201909/12/15-28-27-20-47.png,15-28-27-20-47.png,ChinaMainland
郑禹奭,Male,1998-1-31,22.0,1.88,70.0,19.81,https://image.ijq.tv/201911/21/17-19-23-66-47.png,17-19-23-66-47.png,Korea
郑秀妍,Female,1989-4-18,31.0,1.62,45.0,17.15,https://image.ijq.tv/201601/15/14-05-36-38-13.jpg,14-05-36-38-13.jpg,Korea
郑秀文,Female,1972-8-19,48.0,1.6,48.0,18.75,https://image.ijq.tv/201406/18/17-09-07-60-13.jpg,17-09-07-60-13.jpg,HongKong
郑秀晶,Female,1994-10-24,26.0,1.65,45.0,16.53,https://image.ijq.tv/201607/16/16-40-02-10-26.jpg,16-40-02-10-26.jpg,Korea
郑素敏,Female,1989-3-16,31.0,1.65,42.0,15.43,https://image.ijq.tv/201801/02/12-12-41-70-26.jpg,12-12-41-70-26.jpg,ChinaMainland
郑繁星,Male,1998-9-5,22.0,1.78,65.0,20.52,https://image.ijq.tv/201812/20/11-29-07-54-26.jpg,11-29-07-54-26.jpg,ChinaMainland
郑罗茜,Female,1983-2-23,37.0,1.69,48.0,16.81,https://image.ijq.tv/201412/05/14-23-29-37-13.jpg,14-23-29-37-13.jpg,ChinaMainland
郑舒环,Female,1995,26.0,1.68,45.0,15.94,https://image.ijq.tv/201710/27/14-51-01-36-19.jpg,14-51-01-36-19.jpg,ChinaMainland
郑英辰,Female,1995-11-13,25.0,1.69,45.0,15.76,https://image.ijq.tv/201809/03/09-46-19-66-26.jpg,09-46-19-66-26.jpg,ChinaMainland
郑茜,Female,1987-5-25,33.0,1.65,45.0,16.53,https://image.ijq.tv/201501/31/10-38-09-81-14.jpg,10-38-09-81-14.jpg,ChinaMainland
郑采妍,Female,1997-12-1,23.0,1.65,49.0,18.0,https://image.ijq.tv/201810/30/17-05-39-45-40.jpg,17-05-39-45-40.jpg,Korea
郑锐彬,Male,1996-8-17,24.0,1.84,65.0,19.2,https://image.ijq.tv/201712/21/13-59-26-48-39.jpg,13-59-26-48-39.jpg,ChinaMainland
郑雄仁,Female,1971-1-20,49.0,1.79,69.0,21.53,https://image.ijq.tv/201510/14/11-18-17-40-14.png,11-18-17-40-14.png,Korea
郑雪,Female,1987-05-01,33.0,1.68,45.0,15.94,https://image.ijq.tv/201801/23/15-46-13-89-39.jpg,15-46-13-89-39.jpg,ChinaMainland
郑龙,Male,1988-4-15,32.0,1.78,75.0,23.67,https://www.ijq.tv/file/upload/202011/03/11-19-51-25-65.png,11-19-51-25-65.png,ChinaMainland
郑龙,Male,1988-4-15,32.0,1.78,75.0,23.67,https://www.ijq.tv/file/upload/202011/03/11-19-51-25-65.png,11-19-51-25-65.png,ChinaMainland
郑龙,Male,1988-6-5,32.0,1.81,59.0,18.01,https://image.ijq.tv/201709/12/10-45-20-32-19.jpg,10-45-20-32-19.jpg,ChinaMainland
郑龙,Male,1988-6-5,32.0,1.81,59.0,18.01,https://image.ijq.tv/201709/12/10-45-20-32-19.jpg,10-45-20-32-19.jpg,ChinaMainland
郜峰,Male,1985-5-26,35.0,1.75,65.0,21.22,https://image.ijq.tv/201908/20/17-33-20-81-47.png,17-33-20-81-47.png,ChinaMainland
郜思雯,Female,1999-08-06,21.0,1.65,45.0,16.53,https://image.ijq.tv/201710/19/10-41-54-86-26.jpg,10-41-54-86-26.jpg,ChinaMainland
郜林,Male,1986-2-14,34.0,1.85,75.0,21.91,https://www.ijq.tv/file/upload/202009/14/10-21-43-81-65.png,10-21-43-81-65.png,ChinaMainland
郜玄铭,Male,1995-12-23,25.0,1.75,48.0,15.67,https://image.ijq.tv/201910/29/10-29-04-50-46.jpg,10-29-04-50-46.jpg,ChinaMainland
郝劭文,Female,1990-6-4,30.0,1.69,77.0,26.96,https://image.ijq.tv/201607/02/16-18-23-53-25.png,16-18-23-53-25.png,Taiwan
郝好,Female,1988-6-18,32.0,1.65,45.0,16.53,https://image.ijq.tv/201602/27/11-04-09-20-12.jpg,11-04-09-20-12.jpg,ChinaMainland
郝帅,Male,1992-3-29,28.0,1.82,65.0,19.62,https://image.ijq.tv/201708/28/10-44-42-83-19.jpg,10-44-42-83-19.jpg,ChinaMainland
郝平,Female,1970-2-19,50.0,1.82,78.0,23.55,https://image.ijq.tv/201504/18/15-01-47-63-10.jpg,15-01-47-63-10.jpg,ChinaMainland
郝文婷,Female,1996-5-25,24.0,1.7,49.0,16.96,https://image.ijq.tv/201811/29/10-59-38-35-40.jpg,10-59-38-35-40.jpg,ChinaMainland
郝柏杰,Female,1981-9-9,39.0,1.77,70.0,22.34,https://image.ijq.tv/201503/03/14-36-41-99-10.jpg,14-36-41-99-10.jpg,ChinaMainland
郝泽嘉,Female,1988-4-2,32.0,1.68,51.0,18.07,https://image.ijq.tv/201503/02/16-44-41-39-12.jpg,16-44-41-39-12.jpg,ChinaMainland
郝蕾,Female,1978-11-1,42.0,1.67,54.0,19.36,https://image.ijq.tv/201603/22/18-21-14-58-19.png,18-21-14-58-19.png,ChinaMainland
郭一扬,Male,1995-11-15,25.0,1.82,65.0,19.62,https://image.ijq.tv/201710/28/11-38-17-68-19.jpg,11-38-17-68-19.jpg,ChinaMainland
郭东文,Male,1968-2-25,52.0,1.8,70.0,21.6,https://image.ijq.tv/201502/03/15-43-06-52-10.jpg,15-43-06-52-10.jpg,ChinaMainland
郭书瑶,Female,1990-7-18,30.0,1.55,45.0,18.73,https://image.ijq.tv/201501/17/15-36-30-15-14.jpg,15-36-30-15-14.jpg,ChinaMainland
郭京飞,Male,1979-7-2,41.0,1.78,70.0,22.09,https://image.ijq.tv/201412/17/16-09-54-89-14.jpg,16-09-54-89-14.jpg,ChinaMainland
郭依琳,Female,2002-10-5,18.0,1.67,45.0,16.14,https://image.ijq.tv/201908/28/10-03-26-98-47.png,10-03-26-98-47.png,ChinaMainland
郭俊辰,Male,1997-10-1,23.0,1.8,45.0,13.89,https://www.ijq.tv/file/upload/202010/14/09-36-28-52-1.png,09-36-28-52-1.png,ChinaMainland
郭冬冬,Male,1990-1-13,30.0,1.81,70.0,21.37,https://image.ijq.tv/201506/11/15-44-24-88-8.jpg,15-44-24-88-8.jpg,ChinaMainland
郭凯敏,Male,1958,63.0,1.75,70.0,22.86,https://image.ijq.tv/201507/20/15-14-37-88-7.jpg,15-14-37-88-7.jpg,ChinaMainland
郭品超,Male,1977-6-8,43.0,1.87,75.0,21.45,https://image.ijq.tv/201703/23/14-58-32-91-26.jpg,14-58-32-91-26.jpg,ChinaMainland
郭喆,Male,1994-6-18,26.0,1.8,66.0,20.37,https://image.ijq.tv/201901/09/15-16-41-57-26.jpg,15-16-41-57-26.jpg,ChinaMainland
郭威,Male,1988-10-22,32.0,1.8,65.0,20.06,https://image.ijq.tv/201911/14/17-30-45-99-47.png,17-30-45-99-47.png,ChinaMainland
郭媛媛,Female,1992-7-04,28.0,1.67,45.0,16.14,https://image.ijq.tv/201904/10/09-38-18-90-46.jpg,09-38-18-90-46.jpg,ChinaMainland
郭子凡,Male,1997-7-11,23.0,1.75,65.0,21.22,https://image.ijq.tv/201610/10/10-41-27-52-35.jpg,10-41-27-52-35.jpg,ChinaMainland
郭子千,Male,1989-6-26,31.0,1.7,49.0,16.96,https://image.ijq.tv/201505/25/09-48-58-46-14.png,09-48-58-46-14.png,ChinaMainland
郭子歆,Male,1990-3-31,30.0,1.8,65.0,20.06,https://image.ijq.tv/201902/28/11-11-02-81-47.png,11-11-02-81-47.png,ChinaMainland
郭子渝,Male,1988-12-09,32.0,1.81,65.0,19.84,https://image.ijq.tv/201502/03/11-52-46-88-12.jpg,11-52-46-88-12.jpg,ChinaMainland
郭家豪,Male,1987-11-19,33.0,1.81,76.0,23.2,https://image.ijq.tv/201503/30/16-11-48-21-16.jpg,16-11-48-21-16.jpg,ChinaMainland
郭家铭,Male,1984-6-25,36.0,1.82,65.0,19.62,https://image.ijq.tv/201503/30/13-44-51-84-10.jpg,13-44-51-84-10.jpg,ChinaMainland
郭富城,Male,1965-10-26,55.0,1.71,64.0,21.89,https://image.ijq.tv/201506/15/16-53-57-69-12.jpg,16-53-57-69-12.jpg,HongKong
郭小炜,Female,1995-5-4,25.0,1.7,50.0,17.3,https://image.ijq.tv/201705/05/10-37-10-44-26.jpg,10-37-10-44-26.jpg,ChinaMainland
郭广平,Male,1971-8-24,49.0,1.8,67.0,20.68,https://image.ijq.tv/201507/22/15-09-38-56-10.jpg,15-09-38-56-10.jpg,ChinaMainland
郭德纲,Male,1973-1-18,47.0,1.68,78.0,27.64,https://image.ijq.tv/201409/01/10-42-39-48-12.jpg,10-42-39-48-12.jpg,ChinaMainland
郭振迦,Male,1985-02-22,35.0,1.79,65.0,20.29,https://image.ijq.tv/201504/22/13-29-50-69-12.jpg,13-29-50-69-12.jpg,ChinaMainland
郭敬明,Male,1983-6-6,37.0,1.6,52.0,20.31,https://image.ijq.tv/201803/13/10-54-42-14-10.jpg,10-54-42-14-10.jpg,ChinaMainland
郭时旸,Male,1987-1-15,33.0,1.79,58.0,18.1,https://image.ijq.tv/201509/15/14-47-08-26-12.jpg,14-47-08-26-12.jpg,Korea
郭明翔,Male,1984-7-16,36.0,1.73,61.0,20.38,https://image.ijq.tv/201503/26/16-03-10-68-8.jpg,16-03-10-68-8.jpg,ChinaMainland
郭晋安,Male,1964-10-9,56.0,1.75,64.0,20.9,https://image.ijq.tv/201808/20/10-19-46-99-10.jpg,10-19-46-99-10.jpg,ChinaMainland
郭晓东,Male,1974-12-18,46.0,1.78,69.0,21.78,https://image.ijq.tv/201610/20/13-36-04-17-26.jpg,13-36-04-17-26.jpg,ChinaMainland
郭晓冬,Male,1974-12-18,46.0,1.78,75.0,23.67,https://image.ijq.tv/201501/22/14-09-37-49-10.jpg,14-09-37-49-10.jpg,ChinaMainland
郭晓婷,Female,1993-1-2,28.0,1.65,50.0,18.37,https://image.ijq.tv/201412/24/15-18-43-77-10.jpg,15-18-43-77-10.jpg,ChinaMainland
郭晓然,Male,1983-4-1,37.0,1.78,70.0,22.09,https://image.ijq.tv/201705/12/16-50-06-57-19.png,16-50-06-57-19.png,ChinaMainland
郭曦文,Female,1993-12-14,27.0,1.78,48.0,15.15,https://image.ijq.tv/201907/16/14-38-30-67-47.png,14-38-30-67-47.png,ChinaMainland
郭月,Female,1991-9-15,29.0,1.65,47.0,17.26,https://image.ijq.tv/201704/24/13-40-57-91-26.jpg,13-40-57-91-26.jpg,ChinaMainland
郭柯彤,Female,1989-10-10,31.0,1.62,50.0,19.05,https://image.ijq.tv/201506/01/16-37-58-53-12.jpg,16-37-58-53-12.jpg,ChinaMainland
郭欣禹,Male,1995-12-22,25.0,1.83,65.0,19.41,https://image.ijq.tv/201801/04/14-46-31-20-39.jpg,14-46-31-20-39.jpg,ChinaMainland
郭殿甲,Male,2004-8-9,16.0,1.56,30.0,12.33,https://image.ijq.tv/201912/16/14-33-00-23-46.jpg,14-33-00-23-46.jpg,ChinaMainland
郭涛,Male,1969-12-17,51.0,1.8,68.0,20.99,https://image.ijq.tv/201501/17/11-32-04-29-12.jpg,11-32-04-29-12.jpg,ChinaMainland
郭玮洁,Female,1994-3-24,26.0,1.68,48.0,17.01,https://image.ijq.tv/201704/13/11-26-13-87-26.jpg,11-26-13-87-26.jpg,ChinaMainland
郭珍霓,Female,1982-1-8,39.0,1.68,46.0,16.3,https://image.ijq.tv/201412/27/13-23-36-78-10.jpg,13-23-36-78-10.jpg,ChinaMainland
郭碧婷,Female,1984-1-16,36.0,1.69,45.0,15.76,https://image.ijq.tv/201508/12/15-57-34-37-8.jpg,15-57-34-37-8.jpg,Taiwan
郭秋成,Male,1968-8-7,52.0,1.79,65.0,20.29,https://image.ijq.tv/201911/01/10-41-43-62-46.jpg,10-41-43-62-46.jpg,ChinaMainland
